KMeans_Live_RP_Feature_Selection_32_train.arff,67.7356
Curious_George_test_features_random_projection_30.arff,86.4925
KMeans_Curious_George_RP_Feature_Selection_73_test.arff,76.7093
KMeans_Curious_George_Linear_Kernel_PCA_Feature_Selection_train.arff,67.7356
Curious_George_test_features_random_projection_82.arff,86.7148
Curious_George_test_features_random_projection_42.arff,80.8783
KMeans_Live_RP_Feature_Selection_26_train.arff,67.7356
KMeans_Live_RP_Feature_Selection_56_test.arff,79.8777
KMeans_Curious_George_RP_Feature_Selection_45_train.arff,65.9102
Curious_George_test_features_random_projection_66.arff,86.159
Live_test_features_Poly_kernel_pca_components.arff,79.1224
Curious_George_test_features_random_projection_79.arff,86.7148
KMeans_Curious_George_RP_Feature_Selection_20_test.arff,80.0445
KMeans_Curious_George_RP_Feature_Selection_34_train.arff,71.8796
Curious_George_train_features_100_percent_random_projection_50.arff,75.8263
Curious_George_train_features_100_percent_random_projection_59.arff,79.2797
Curious_George_train_features_100_percent_Sigmoid_kernel_pca_components.arff,82.1904
Curious_George_test_features_random_projection_94.arff,86.9928
KMeans_Live_RP_Feature_Selection_70_train.arff,71.1396
KMeans_Curious_George_Sigmoid_Kernel_PCA_Feature_Selection_test.arff,76.7093
Curious_George_test_features_random_projection_49.arff,85.3252
Curious_George_train_features_100_percent_independent_components.arff,81.8451
KMeans_Live_RP_Feature_Selection_21_test.arff,79.5998
KMeans_Curious_George_RP_Feature_Selection_90_train.arff,67.7356
KMeans_Live_RP_Feature_Selection_90_train.arff,67.7356
KMeans_Curious_George_RP_Feature_Selection_44_test.arff,76.7093
KMeans_Curious_George_RP_Feature_Selection_27_train.arff,68.7716
KMeans_Curious_George_RP_Feature_Selection_32_train.arff,67.7356
KMeans_Curious_George_RP_Feature_Selection_37_test.arff,78.6548
Curious_George_test_features_random_projection_50.arff,81.4897
Curious_George_train_features_100_percent_random_projection_88.arff,78.589
Curious_George_test_features_random_projection_96.arff,81.7676
KMeans_Curious_George_RP_Feature_Selection_14_test.arff,83.2129
Curious_George_test_features_random_projection_13.arff,86.4925
KMeans_Live_RP_Feature_Selection_83_train.arff,67.7356
Curious_George_test_features_random_projection_52.arff,81.1006
KMeans_Live_RP_Feature_Selection_95_test.arff,78.3769
KMeans_Live_RP_Feature_Selection_64_test.arff,76.7093
KMeans_Curious_George_RP_Feature_Selection_61_train.arff,67.7356
KMeans_Live_RP_Feature_Selection_44_test.arff,76.7093
Curious_George_train_features_100_percent_random_projection_76.arff,81.0064
KMeans_Live_RP_Feature_Selection_45_test.arff,76.7093
Curious_George_test_features_random_projection_87.arff,81.5453
KMeans_Live_RP_Feature_Selection_18_train.arff,67.7356
KMeans_Curious_George_RP_Feature_Selection_85_train.arff,77.6517
Curious_George_test_features_random_projection_43.arff,86.7704
KMeans_Curious_George_RP_Feature_Selection_38_train.arff,73.4583
Curious_George_train_features_100_percent_random_projection_31.arff,81.4998
KMeans_Live_RP_Feature_Selection_54_train.arff,67.7356
Curious_George_train_features_100_percent_random_projection_3.arff,79.2304
Curious_George_test_features_random_projection_59.arff,86.826
Curious_George_test_features_random_projection_67.arff,84.0467
KMeans_Curious_George_RP_Feature_Selection_37_train.arff,67.9329
KMeans_Live_RP_Feature_Selection_58_train.arff,73.261
KMeans_Live_RP_Feature_Selection_23_train.arff,67.7356
KMeans_Curious_George_RP_Feature_Selection_50_train.arff,72.1263
KMeans_Curious_George_RP_Feature_Selection_94_train.arff,74.0997
tied_train.arff,78.0957
Curious_George_train_features_100_percent_random_projection_81.arff,82.0424
KMeans_Curious_George_RP_Feature_Selection_92_test.arff,81.3785
Curious_George_test_features_random_projection_14.arff,87.1039
