@relation whatever

@attribute Component0 numeric
@attribute Component1 numeric
@attribute type {'0','1'}


@data
0.6962607395581593, -0.261183156482915,0
-0.36951979985211464, -0.2745172008335009,0
0.18084158960674235, -0.45302599082729744,0
0.18084158960674243, -0.45302599082729716,0
-0.36951979985211475, -0.2745172008335009,0
0.6108441339735555, -0.34099338361557635,0
-0.2655333474884724, 0.5081276446289532,0
0.5845381038580341, -0.2757582956251001,0
-0.46919300578869266, -0.029319967279495096,0
0.798814994917777, -0.037216240728573775,0
-0.4328930651539553, -0.046918565875779625,0
-0.24072563175644773, -0.35046796745191283,0
-0.21421886751783786, 0.12397553609750864,0
-0.08508004712654252, -0.40738813066537466,0
-0.2525500365036731, -0.18679222495598435,0
-0.22719737097086248, 0.5370172990417931,0
-0.5138685452957629, -0.09264830669389901,0
0.5214963151028856, -0.09448086069135812,0
-0.5138685452957631, -0.09264830669389919,0
-0.41080308351472317, -0.24679310679918953,0
0.7621685163233539, -0.044198493075511526,0
-0.3695197998521145, -0.2745172008335008,0
-0.40763072123314753, -0.18459710225033282,0
-0.2567810358572299, 0.47280137143497497,0
0.44235903146891237, -0.39855212606656454,0
-0.5187259234050251, 0.05370114539601975,0
-0.5238132246341578, -0.000673805447189441,0
-0.09960300235520747, -0.24778235088347575,0
-0.24072563175644768, -0.3504679674519127,0
-0.5138685452957629, -0.09264830669389901,0
0.7300535539560793, -0.2208654110763212,0
0.7488734536724856, 0.020124341167405267,0
-0.22719737097086254, 0.5370172990417929,0
0.7834967314759473, -0.12124465996025664,0
-0.5187259234050251, 0.0537011453960197,0
-0.32593281509602534, -0.12631229824570508,0
-0.09093267250265587, -0.1637102377072686,0
-0.5138685452957628, -0.09264830669389901,0
0.7988149949177769, -0.037216240728573775,0
-0.08508004712654245, -0.40738813066537466,0
0.6962607395581597, -0.261183156482915,0
-0.5138685452957631, -0.09264830669389919,0
0.220887522507516, 0.4040452797804445,0
-0.4977210756640819, 0.12359703916149103,0
0.7882157299335109, -0.021437537318934517,0
-0.08508004712654241, -0.40738813066537466,0
-0.41080308351472333, -0.24679310679918967,0
-0.3695197998521146, -0.27451720083350095,0
-0.5238132246341577, -0.0006738054471893482,0
0.7145288430950438, -0.10599602587006518,0
0.08528825320141233, -0.440068185792132,0
0.6508781798146933, -0.025732683919071637,0
-0.02547581438033373, -0.24961436859355468,0
0.08528825320141223, -0.4400681857921322,0
0.7675301639111142, -0.03188884284814731,0
-0.36951979985211475, -0.2745172008335009,0
-0.4853071613012068, -0.1552366692199554,0
-0.5238132246341574, -0.000673805447189209,0
-0.5238132246341576, -0.0006738054471892554,0
0.7797272844291115, -0.02178037618214156,0
-0.4853071613012067, -0.15523666921995546,0
0.6711505561585145, 0.09679039385817996,0
0.633432590567185, -0.3153472674861132,0
-0.4853071613012068, -0.15523666921995527,0
0.6593724568073778, -0.305667782540714,0
-0.2655333474884724, 0.5081276446289534,0
0.6593724568073779, -0.3056677825407139,0
-0.044072979046578115, 0.608185946356347,0
0.1446568262445055, -0.28200970562937977,0
-0.3695197998521146, -0.27451720083350073,0
-0.4395950398607785, 0.30942214439112037,0
-0.5138685452957629, -0.09264830669389901,0
0.002330595081712672, 0.10202964026152843,0
0.06804297380204413, -0.2889702171098792,0
-0.5238132246341576, -0.000673805447189209,0
-0.14909968710599297, 0.06467383120872554,0
-0.5238132246341578, -0.0006738054471893018,0
-0.3695197998521146, -0.2745172008335007,0
-0.22695663232369476, 0.47618605823156934,0
-0.5238132246341576, -0.0006738054471892554,0
-0.42461192321655045, -0.209992579552802,0
