@relation whatever

@attribute Component0 numeric
@attribute Component1 numeric
@attribute Component2 numeric


@data
-0.3834137859687306, 3.5386956870790223,0
-0.09849826453272618, -0.3314527265226128,0
-0.23116249994350604, 1.6081224183416405,0
-0.23116249994350604, 1.6081224183416405,0
-0.09849826453272618, -0.3314527265226128,0
-0.34535096446242447, 3.0560523698946773,0
0.13246045064098544, -3.3247029159389214,0
-0.14915821054755096, 2.249266961470564,0
-0.0019249755270442674, -1.3202009135345105,0
-0.2818224459583308, 4.188842106334818,0
-0.02151202614148898, -1.3292027896613823,0
-0.13656108603903233, 0.15119059066173246,0
-0.020651430762864048, -1.361666218431461,0
-0.17462390754533846, 0.633833907846078,0
-0.07805061853965656, -0.35491427916581986,0
0.20228753139933836, -3.2409513649031965,0
-0.02237262152011396, -1.2967393608913038,0
0.04814582308990584, 1.9431286224845405,0
-0.02237262152011396, -1.2967393608913038,0
-0.07891121391828147, -0.32245085039574106,0
-0.15545677280181028, 3.29830514687498,0
-0.09849826453272618, -0.3314527265226128,0
0.009391637731932911, -0.7303444926712332,0
0.113984679749124, -2.8330577226277045,0
-0.19939824069145923, 2.174517286561711,0
0.03613784597926181, -1.8028442307188561,0
0.0156901999861922, -1.7793826780756494,0
-0.11611344004596269, 0.12772903801852556,0
-0.13656108603903233, 0.15119059066173246,0
-0.02237262152011396, -1.2967393608913038,0
-0.40300083658317526, 3.5296938109521503,0
-0.497602250487649, 4.986625638632059,0
0.20228753139933836, -3.2409513649031965,0
-0.24375962445202465, 3.706198789150472,0
0.03613784597926181, -1.8028442307188561,0
-0.05957484764779514, -0.8465594724770369,0
-0.02781058839574831, -0.28016460425696654,0
-0.02237262152011396, -1.2967393608913038,0
-0.2818224459583308, 4.188842106334818,0
-0.17462390754533846, 0.633833907846078,0
-0.3834137859687306, 3.5386956870790223,0
-0.02237262152011396, -1.2967393608913038,0
0.4634348363348787, -7.436555007447442,0
0.12444069762947627, -2.2107378729943483,0
-0.3897123482229899, 4.5877338724834384,0
-0.17462390754533846, 0.633833907846078,0
-0.07891121391828147, -0.32245085039574106,0
-0.09849826453272618, -0.3314527265226128,0
0.0156901999861922, -1.7793826780756494,0
-0.11739395129550409, 2.815661829690634,0
-0.2126867290516446, 1.1164772250304233,0
-0.00950404903084498, 2.416770063542014,0
-0.1357004906604074, 0.1187271618916538,0
-0.2126867290516446, 1.1164772250304233,0
-0.4791264795957875, 4.4949804453208415,0
-0.09849826453272618, -0.3314527265226128,0
-0.04084839241197541, -0.8050941675800865,0
0.0156901999861922, -1.7793826780756494,0
0.0156901999861922, -1.7793826780756494,0
-0.1739325436936717, 3.789950340186197,0
-0.04084839241197541, -0.8050941675800865,0
0.041847260835646605, 2.9921668078889563,0
-0.25704811281221007, 2.648158727619184,0
-0.04084839241197541, -0.8050941675800865,0
-0.3649380150768692, 3.0470504937678053,0
0.13246045064098544, -3.3247029159389214,0
-0.3649380150768692, 3.0470504937678053,0
0.11484527512774892, -2.8655211513977825,0
-0.17376331216671353, 0.6013704790759993,0
-0.09849826453272618, -0.3314527265226128,0
0.11312408437049903, -2.800594293857626,0
-0.02237262152011396, -1.2967393608913038,0
0.01111282848918279, -0.7952713502113907,0
-0.15417626155226882, 0.610372355202871,0
0.0156901999861922, -1.7793826780756494,0
-0.03912720165472547, -0.870021025120244,0
0.0156901999861922, -1.7793826780756494,0
-0.09849826453272618, -0.3314527265226128,0
0.09439762913467928, -2.842059598754576,0
0.0156901999861922, -1.7793826780756494,0
-0.08002249364086475, -0.82309791983383,0
0.17138386752591647, -3.8398096618933457,0
0.03785903673651171, -1.8677710882590133,0
0.041847260835646605, 2.9921668078889563,0
-0.13656108603903233, 0.15119059066173246,0
-0.020651430762864048, -1.361666218431461,0
-0.06043544302642004, -0.8140960437069582,0
0.07420066748556797, -2.2854875479032017,0
-0.09849826453272618, -0.3314527265226128,0
-0.06043544302642004, -0.8140960437069582,0
-0.17462390754533846, 0.633833907846078,0
-0.007362942402678652, -0.3036261569001735,0
0.0156901999861922, -1.7793826780756494,0
0.3475251810587104, -5.9236981983542485,0
-0.3834137859687306, 3.5386956870790223,0
-0.03998779703335041, -0.8375575963501651,0
0.05461361687112326, -2.2944894240300737,0
0.01655079536481718, -1.8118461068457279,0
-0.06043544302642004, -0.8140960437069582,0
-0.3135867052103776, 3.6224472381147472,0
0.0156901999861922, -1.7793826780756494,0
-0.19309967843719988, 1.125479101157295,0
-0.06043544302642004, -0.8140960437069582,0
0.0156901999861922, -1.7793826780756494,0
-0.40300083658317526, 3.5296938109521503,0
0.06790210523130868, -1.2364493624987856,0
0.0156901999861922, -1.7793826780756494,0
0.0670415098526837, -1.203985933728707,0
-0.24375962445202465, 3.706198789150472,0
0.05461361687112326, -2.2944894240300737,0
-0.21182613367301967, 1.0840137962603447,0
0.19183151351898609, -3.863271214536552,0
-0.00950404903084498, 2.416770063542014,0
-0.18092246979959778, 1.6828720932504937,0
-0.02237262152011396, -1.2967393608913038,0
0.017411390743442084, -1.8443095356158064,0
-0.25074955055795073, 1.5991205422147687,0
0.0156901999861922, -1.7793826780756494,0
-0.02237262152011396, -1.2967393608913038,0
-0.11697403542458762, 0.16019246678860422,0
-0.2818224459583308, 4.188842106334818,0
-0.07805061853965656, -0.35491427916581986,0
0.113984679749124, -2.8330577226277045,0
-0.25074955055795073, 1.5991205422147687,0
0.0156901999861922, -1.7793826780756494,0
-0.007362942402678652, -0.3036261569001735,0
0.0156901999861922, -1.7793826780756494,0
-0.2126867290516446, 1.1164772250304233,0
-0.05957484764779514, -0.8465594724770369,0
-0.1739325436936717, 3.789950340186197,0
-0.04084839241197541, -0.8050941675800865,0
0.0156901999861922, -1.7793826780756494,0
-0.3135867052103776, 3.6224472381147472,0
-0.26334667506646936, 3.6971969130236007,0
0.03527725060063694, -1.7703808019487774,0
0.0156901999861922, -1.7793826780756494,0
-0.05957484764779514, -0.8465594724770369,0
-0.17462390754533846, 0.633833907846078,0
-0.11697403542458762, 0.16019246678860422,0
0.03785903673651171, -1.8677710882590133,0
-0.09849826453272618, -0.3314527265226128,0
-0.2818224459583308, 4.188842106334818,0
0.018102754595108878, 1.3118068967243128,0
0.055474212249748245, -2.326952852800152,0
-0.2126867290516446, 1.1164772250304233,0
0.0369984413578868, -1.8353076594889348,0
0.20627575549847316, 1.6189865312447735,0
-0.06043544302642004, -0.8140960437069582,0
0.0369984413578868, -1.8353076594889348,0
0.04745445923823907, -1.2129878098555789,0
0.08551728074454515, -1.6956311270399245,0
-0.42147660747503674, 4.021339004263368,0
0.16447539423699062, -2.2251975495106837,0
-0.1357004906604074, 0.1187271618916538,0
-0.09849826453272618, -0.3314527265226128,0
-0.15503685693089378, 0.6428357839729497,0
0.07506126286419296, -2.31795097667328,0
-0.05957484764779514, -0.8465594724770369,0
-0.17462390754533846, 0.633833907846078,0
-0.25074955055795073, 1.5991205422147687,0
-0.3834137859687306, 3.5386956870790223,0
-0.19223908305857496, 1.0930156723872164,0
-0.07805061853965656, -0.35491427916581986,0
0.041847260835646605, 2.9921668078889563,0
-0.02237262152011396, -1.2967393608913038,0
0.0156901999861922, -1.7793826780756494,0
0.12444069762947627, -2.2107378729943483,0
-0.0279798199227064, 2.908415256853231,0
-0.0027855709056692213, -1.287737484764432,0
0.03527725060063694, -1.7703808019487774,0
-0.25074955055795073, 1.5991205422147687,0
-0.17462390754533846, 0.633833907846078,0
-0.15417626155226882, 0.610372355202871,0
-0.23116249994350604, 1.6081224183416405,0
0.09353703375605438, -2.809596169984497,0
-0.26922532144981215, 2.090765735525986,0
-0.17462390754533846, 0.633833907846078,0
-0.1739325436936717, 3.789950340186197,0
-0.007362942402678652, -0.3036261569001735,0
0.09353703375605438, -2.809596169984497,0
0.12555197735205947, -1.7100908035562594,0
-0.11611344004596269, 0.12772903801852556,0
-0.326875193570563, 2.5644071765834595,0
0.01111282848918279, -0.7952713502113907,0
-0.19309967843719988, 1.125479101157295,0
