@relation whatever

@attribute Component0 numeric
@attribute Component1 numeric
@attribute type {'0','1'}


@data
0.9476959201832991, -0.4153980549310604,0
-0.6075595891742702, -0.5041503687666402,0
0.4549725645819173, -0.7912892240701886,0
0.4549725645819174, -0.7912892240701886,0
-0.60755958917427, -0.5041503687666402,0
0.8950414325252143, -0.48454119216784264,0
-0.5795995059559781, 0.6326135899215335,0
1.0624225689738658, -0.21495754391295027,0
-0.8156519168916035, -0.03026603312988628,0
1.1043934022746165, -0.1446413464364096,0
-0.8139228682880101, -0.006128076562310503,0
-0.40789661260728155, -0.6854658395822787,0
-0.43923723244203094, 0.4594575630808628,0
-0.07501164337513064, -0.8289280600519376,0
-0.5892190586287998, -0.2747545176662581,0
-0.5071022111264818, 0.7923162970827514,0
-0.7637092976589649, -0.24136869001893202,0
0.9886548926302281, 0.11199311092589571,0
-0.763709297658965, -0.24136869001893219,0
-0.6380037242526144, -0.46726783946716577,0
1.1208510141703327, -0.017929707654189837,0
-0.6075595891742701, -0.5041503687666399,0
-0.6909326644282213, -0.2572417995146206,0
-0.5386375882878167, 0.6144899804886437,0
0.8938411232021876, -0.5188402065137384,0
-0.8388089004547155, 0.03290467498486962,0
-0.7923798238521487, -0.15917213874462413,0
-0.19452417099849195, -0.42995132408391773,0
-0.4078966126072817, -0.6854658395822788,0
-0.7637092976589649, -0.24136869001893185,0
0.9839609849230618, -0.3644016066990905,0
1.025220771571934, -0.28398858687121403,0
-0.5071022111264818, 0.7923162970827514,0
1.0971689596917658, -0.16690031800798166,0
-0.8388089004547155, 0.032904674984869584,0
-0.7351574657273836, -0.1131449918365383,0
-0.5432230277254445, 0.03851446008011942,0
-0.7637092976589648, -0.2413686900189321,0
1.1043934022746165, -0.14464134643640977,0
-0.07501164337513044, -0.8289280600519373,0
0.9476959201832992, -0.4153980549310604,0
-0.763709297658965, -0.2413686900189321,0
0.06935044761484085, 0.902273010994039,0
-0.8423635074508415, 0.24864951374767882,0
1.0692552343183888, -0.2231258355714483,0
-0.07501164337513064, -0.8289280600519372,0
-0.6380037242526142, -0.46726783946716566,0
-0.6075595891742701, -0.5041503687666399,0
-0.7923798238521484, -0.15917213874462396,0
1.1081316963318655, -0.020728812038282696,0
0.31006498680484657, -0.8352197612804759,0
1.0682815437760103, 0.12334315729636207,0
0.05084365376138356, -0.4026829834193431,0
0.31006498680484657, -0.835219761280476,0
1.0291039503944355, -0.28044206548116546,0
-0.60755958917427, -0.50415036876664,0
-0.7217257900563762, -0.3358422952629792,0
