@relation whatever

@attribute Component0 numeric
@attribute Component1 numeric
@attribute type {'0','1'}


@data
-1.714787375070012, 3.163371889922529,0
1.3588599974279223, -1.1479308289762793,0
-0.03776388141299836, 0.9056167880219037,0
-0.03776388141299836, 0.9056167880219037,0
1.3588599974279223, -1.1479308289762793,0
-1.2955315016557585, 2.5989331144473726,0
-1.6081079992056564, -1.9847812842780754,0
-0.2852935021447949, 1.9595226466113569,0
0.6502702800328228, -1.631088465645987,0
-1.681917380985715, 4.01307026360954,0
0.36987066521672934, -1.4268809807435447,0
0.9396041240136687, -0.5834920535011228,0
-1.45763041382297, -0.5769535815604976,0
0.5203482505994156, -0.019053278025966708,0
-0.1882414667956846, -0.5022109146956742,0
-1.3820450654563816, -1.8421514851721479,0
2.1973717442564284, -2.276808379926591,0
0.8664878535841016, 1.4761359844456137,0
2.1973717442564284, -2.276808379926591,0
1.6392596122440157, -1.3521383138787217,0
-0.8977423152240267, 3.2310299966675973,0
1.3588599974279223, -1.1479308289762793,0
2.004178804591451, -1.569739805345508,0
-1.7469642578038167, -1.6245499937053616,0
-0.23095682107797688, 1.6126853626029873,0
1.0695261534470752, -2.1955272411211424,0
2.616627617670682, -2.8412471554017475,0
-0.6074973402099376, 0.062227860779481885,0
0.9396041240136687, -0.5834920535011228,0
2.1973717442564284, -2.276808379926591,0
-1.9951869898861048, 3.367579374824971,0
-2.9725549953127723, 4.856688216347997,0
-1.3820450654563816, -1.8421514851721479,0
-1.2626615075714616, 3.4486314881343834,0
1.0695261534470752, -2.1955272411211424,0
-0.049385208197524164, -0.8624422052683882,0
-0.24257814786250265, -0.1553736306873045,0
2.1973717442564284, -2.276808379926591,0
-1.681917380985715, 4.01307026360954,0
0.5203482505994156, -0.019053278025966708,0
-1.714787375070012, 3.163371889922529,0
2.1973717442564284, -2.276808379926591,0
-12.593670029393135, 0.09492022048260851,0
1.4344453457945114, -2.41312873258793,0
-2.327236188149244, 4.434879239978769,0
0.5203482505994156, -0.019053278025966708,0
1.6392596122440157, -1.3521383138787217,0
1.3588599974279223, -1.1479308289762793,0
2.616627617670682, -2.8412471554017475,0
-0.4784864418097732, 2.6665912211924403,0
0.10109237718516195, 0.5453854974491897,0
0.16683236535375534, 2.2447822448232118,0
-0.8878969550260309, 0.26643534568192423,0
0.10109237718516195, 0.5453854974491897,0
-2.833698736714611, 4.496456925775283,0
1.3588599974279223, -1.1479308289762793,0
2.058515485658268, -1.9165770893538774,0
2.616627617670682, -2.8412471554017475,0
2.616627617670682, -2.8412471554017475,0
-1.036598573822187, 3.5912612872403114,0
2.058515485658268, -1.9165770893538774,0
0.25403904050487003, 2.7476433345018534,0
-0.930612309308323, 2.3813316229805856,0
2.058515485658268, -1.9165770893538774,0
-1.5759311164718517, 2.803140599349815,0
-1.6081079992056564, -1.9847812842780754,0
-1.5759311164718517, 2.803140599349815,0
-3.5744653368435158, -0.7746225945223144,0
-1.307152828440284, 0.8308741211570803,0
1.3588599974279223, -1.1479308289762793,0
0.08053682123588257, -2.4744773928884083,0
2.1973717442564284, -2.276808379926591,0
-1.6508233534879486, 0.13011499302058607,0
-1.0267532136241913, 0.6266666362546383,0
2.616627617670682, -2.8412471554017475,0
-1.5964866724211304, -0.21672229098778362,0
2.616627617670682, -2.8412471554017475,0
1.3588599974279223, -1.1479308289762793,0
-2.02736387261991, -1.4203425088029191,0
2.616627617670682, -2.8412471554017475,0
1.4977162560260826, -1.5081621195489934,0
-3.0163532048311024, -1.6992926605701846,0
-2.5854760046323237, -0.49567244275504896,0
0.25403904050487003, 2.7476433345018534,0
0.9396041240136687, -0.5834920535011228,0
-1.45763041382297, -0.5769535815604976,0
1.778115870842176, -1.7123696044514356,0
1.488782026861329, -2.759966016596299,0
1.3588599974279223, -1.1479308289762793,0
1.778115870842176, -1.7123696044514356,0
0.5203482505994156, -0.019053278025966708,0
-1.789679612086109, 0.4903462835933001,0
2.616627617670682, -2.8412471554017475,0
-10.196435491556493, 0.088381748541983,0
-1.714787375070012, 3.163371889922529,0
0.23101440661856903, -1.0666496901708307,0
1.2083824120452358, -2.5557585316938565,0
0.7891265386309831, -1.9913197562187013,0
1.778115870842176, -1.7123696044514356,0
-1.488724441320737, 3.3060016890284563,0
2.616627617670682, -2.8412471554017475,0
0.38149199200125516, 0.3411780125467473,0
1.778115870842176, -1.7123696044514356,0
2.616627617670682, -2.8412471554017475,0
-1.9951869898861048, 3.367579374824971,0
0.8763332137820974, -1.4884586665400594,0
2.616627617670682, -2.8412471554017475,0
2.7038342928217967, -2.338386065723106,0
-1.2626615075714616, 3.4486314881343834,0
1.2083824120452358, -2.5557585316938565,0
-1.7264087018545375, 1.3953128966322366,0
-4.563454669054709, -1.05357274628958,0
0.16683236535375534, 2.2447822448232118,0
-0.09210056247981657, 1.2524540720302733,0
2.1973717442564284, -2.276808379926591,0
-1.038374540408717, -1.1413923570356537,0
-0.3181634962290911, 1.1098242729243455,0
2.616627617670682, -2.8412471554017475,0
2.1973717442564284, -2.276808379926591,0
1.220003738829762, -0.7876995384035651,0
-1.681917380985715, 4.01307026360954,0
-0.1882414667956846, -0.5022109146956742,0
-1.7469642578038167, -1.6245499937053616,0
-0.3181634962290911, 1.1098242729243455,0
2.616627617670682, -2.8412471554017475,0
-1.789679612086109, 0.4903462835933001,0
2.616627617670682, -2.8412471554017475,0
0.10109237718516195, 0.5453854974491897,0
-0.049385208197524164, -0.8624422052683882,0
-1.036598573822187, 3.5912612872403114,0
2.058515485658268, -1.9165770893538774,0
2.616627617670682, -2.8412471554017475,0
-1.488724441320737, 3.3060016890284563,0
-1.5430611223875548, 3.652838973036826,0
2.897027232486776, -3.04545464030419,0
2.616627617670682, -2.8412471554017475,0
-0.049385208197524164, -0.8624422052683882,0
0.5203482505994156, -0.019053278025966708,0
1.220003738829762, -0.7876995384035651,0
-2.5854760046323237, -0.49567244275504896,0
1.3588599974279223, -1.1479308289762793,0
-1.681917380985715, 4.01307026360954,0
-2.595321364830319, 2.468922208230624,0
-0.6191186669944633, -1.7058311325108102,0
0.10109237718516195, 0.5453854974491897,0
-0.7579749255926238, -1.3455998419380961,0
1.4574699796808122, 1.401164292084754,0
1.778115870842176, -1.7123696044514356,0
-0.7579749255926238, -1.3455998419380961,0
2.4234346780057043, -2.1341785808206644,0
2.842690551419957, -2.69861735629582,0
-2.1340432484842653, 3.7278106653976852,0
0.16774349638699793, -1.9716163032097673,0
-0.8878969550260309, 0.26643534568192423,0
1.3588599974279223, -1.1479308289762793,0
0.8007478654155084, -0.22326076292840874,0
-0.33871905217837006, -1.9100386174132526,0
-0.049385208197524164, -0.8624422052683882,0
0.5203482505994156, -0.019053278025966708,0
-0.3181634962290911, 1.1098242729243455,0
-1.714787375070012, 3.163371889922529,0
-1.4460090870384443, 1.1911054117297941,0
-0.1882414667956846, -0.5022109146956742,0
0.25403904050487003, 2.7476433345018534,0
2.1973717442564284, -2.276808379926591,0
2.616627617670682, -2.8412471554017475,0
1.4344453457945114, -2.41312873258793,0
0.02797610675559503, 2.6050135353959254,0
2.4777713590725217, -2.4810158648290335,0
2.897027232486776, -3.04545464030419,0
-0.3181634962290911, 1.1098242729243455,0
0.5203482505994156, -0.019053278025966708,0
-1.0267532136241913, 0.6266666362546383,0
-0.03776388141299836, 0.9056167880219037,0
-0.19986279358020975, -2.2702699079859663,0
-0.45701975482725143, 1.4700555634970596,0
0.5203482505994156, -0.019053278025966708,0
-1.036598573822187, 3.5912612872403114,0
-1.789679612086109, 0.4903462835933001,0
-0.19986279358020975, -2.2702699079859663,0
1.5759887020124432, -2.2571049269176573,0
-0.6074973402099376, 0.062227860779481885,0
-1.1566752430575977, 2.2387018238746585,0
-1.6508233534879486, 0.13011499302058607,0
0.38149199200125516, 0.3411780125467473,0
-15.410160440644024, 0.6658974678983898,0
0.10109237718516195, 0.5453854974491897,0
-0.930612309308323, 2.3813316229805856,0
0.8763332137820974, -1.4884586665400594,0
-2.4144428633003576, 3.9320181503001272,0
-0.7374193696433449, 1.674263048399502,0
2.4777713590725217, -2.4810158648290335,0
-4.144198795640456, -1.6180115217647362,0
0.16683236535375534, 2.2447822448232118,0
2.1973717442564284, -2.276808379926591,0
0.6502702800328228, -1.631088465645987,0
-0.45701975482725143, 1.4700555634970596,0
2.4777713590725217, -2.4810158648290335,0
-0.7374193696433449, 1.674263048399502,0
0.36987066521672934, -1.4268809807435447,0
-0.6074973402099376, 0.062227860779481885,0
-0.876275628241505, 2.0344943389722165,0
-2.5854760046323237, -0.49567244275504896,0
0.32715531093443717, 0.6880152965551171,0
0.38149199200125516, 0.3411780125467473,0
1.220003738829762, -0.7876995384035651,0
0.5203482505994156, -0.019053278025966708,0
-3.9937212102577697, -0.21018381904715805,0
2.616627617670682, -2.8412471554017475,0
2.058515485658268, -1.9165770893538774,0
-0.19986279358020975, -2.2702699079859663,0
-0.6191186669944633, -1.7058311325108102,0
1.2083824120452358, -2.5557585316938565,0
-1.681917380985715, 4.01307026360954,0
2.616627617670682, -2.8412471554017475,0
2.1973717442564284, -2.276808379926591,0
0.9396041240136687, -0.5834920535011228,0
-2.1340432484842653, 3.7278106653976852,0
0.9396041240136687, -0.5834920535011228,0
-2.5854760046323237, -0.49567244275504896,0
0.16683236535375534, 2.2447822448232118,0
1.6392596122440157, -1.3521383138787217,0
0.10109237718516195, 0.5453854974491897,0
-1.036598573822187, 3.5912612872403114,0
1.3588599974279223, -1.1479308289762793,0
1.6392596122440157, -1.3521383138787217,0
1.3588599974279223, -1.1479308289762793,0
-0.930612309308323, 2.3813316229805856,0
-4.563454669054709, -1.05357274628958,0
-0.7374193696433449, 1.674263048399502,0
-2.058457900117676, 2.4626127617860343,0
-3.1552094634292627, -1.3390613699974705,0
1.0695261534470752, -2.1955272411211424,0
0.16683236535375534, 2.2447822448232118,0
1.6392596122440157, -1.3521383138787217,0
2.058515485658268, -1.9165770893538774,0
-1.5752380051213601, -1.1350829105910643,0
-7.379945080305601, -0.4825954988737986,0
1.488782026861329, -2.759966016596299,0
1.3588599974279223, -1.1479308289762793,0
-0.5113564358940696, 1.8168928475054293,0
-1.6392020267034229, 1.898173986310878,0
-1.90798031473499, 3.8704404645036123,0
-1.1238052489733013, 3.0884001975616693,0
-0.7374193696433449, 1.674263048399502,0
1.6392596122440157, -1.3521383138787217,0
-0.45701975482725143, 1.4700555634970596,0
-1.8768862872372236, -0.01251480608534121,0
-1.0267532136241913, 0.6266666362546383,0
1.0695261534470752, -2.1955272411211424,0
-2.553299121898518, 4.29224944087284,0
-0.6191186669944633, -1.7058311325108102,0
1.6392596122440157, -1.3521383138787217,0
0.10109237718516195, 0.5453854974491897,0
0.10109237718516195, 0.5453854974491897,0
-0.5113564358940696, 1.8168928475054293,0
-2.9725549953127723, 4.856688216347997,0
2.616627617670682, -2.8412471554017475,0
-0.1882414667956846, -0.5022109146956742,0
1.220003738829762, -0.7876995384035651,0
-2.02736387261991, -1.4203425088029191,0
0.8763332137820974, -1.4884586665400594,0
0.5203482505994156, -0.019053278025966708,0
2.4777713590725217, -2.4810158648290335,0
-1.2199461532891698, 1.3337352108357219,0
2.058515485658268, -1.9165770893538774,0
-0.6074973402099376, 0.062227860779481885,0
0.6502702800328228, -1.631088465645987,0
0.6075549257505299, 0.483807811652675,0
2.058515485658268, -1.9165770893538774,0
-3.5744653368435158, -0.7746225945223144,0
2.897027232486776, -3.04545464030419,0
1.2083824120452358, -2.5557585316938565,0
0.037821466953590635, -0.35958111558974687,0
-0.049385208197524164, -0.8624422052683882,0
0.9396041240136687, -0.5834920535011228,0
-0.8434056341572085, 2.8841927126592273,0
-0.2852935021447949, 1.9595226466113569,0
1.488782026861329, -2.759966016596299,0
-2.327236188149244, 4.434879239978769,0
-0.3181634962290911, 1.1098242729243455,0
2.1973717442564284, -2.276808379926591,0
0.10109237718516195, 0.5453854974491897,0
0.16683236535375534, 2.2447822448232118,0
0.30659975498515823, -2.3318475937824816,0
0.44723198016984833, 2.0405747599207698,0
-0.049385208197524164, -0.8624422052683882,0
-0.049385208197524164, -0.8624422052683882,0
-1.2626615075714616, 3.4486314881343834,0
-0.6618340212767557, 0.40906514478785155,0
0.36987066521672934, -1.4268809807435447,0
0.6502702800328228, -1.631088465645987,0
2.7038342928217967, -2.338386065723106,0
-1.7469642578038167, -1.6245499937053616,0
0.18829905233627686, 1.0482465871278308,0
-1.3277083843895632, -2.188988769180518,0
0.8007478654155084, -0.22326076292840874,0
0.7891265386309831, -1.9913197562187013,0
1.2083824120452358, -2.5557585316938565,0
-1.038374540408717, -1.1413923570356537,0
-2.4144428633003576, 3.9320181503001272,0
-1.5759311164718517, 2.803140599349815,0
-0.876275628241505, 2.0344943389722165,0
-2.1340432484842653, 3.7278106653976852,0
0.36987066521672934, -1.4268809807435447,0
2.004178804591451, -1.569739805345508,0
1.778115870842176, -1.7123696044514356,0
-0.8878969550260309, 0.26643534568192423,0
1.6392596122440157, -1.3521383138787217,0
1.3588599974279223, -1.1479308289762793,0
-1.5964866724211304, -0.21672229098778362,0
-3.28513149286267, 0.27297381762254935,0
0.6502702800328228, -1.631088465645987,0
3.8341489615681716, -1.6252370701934689,0
1.3588599974279223, -1.1479308289762793,0
-1.6081079992056564, -1.9847812842780754,0
-0.19808682699367997, 2.4623837362899983,0
2.616627617670682, -2.8412471554017475,0
-0.7374193696433449, 1.674263048399502,0
0.36987066521672934, -1.4268809807435447,0
0.8007478654155084, -0.22326076292840874,0
-0.4686410816117773, -0.2980034297932322,0
-1.4460090870384443, 1.1911054117297941,0
2.842690551419957, -2.69861735629582,0
-1.1566752430575977, 2.2387018238746585,0
-0.19808682699367997, 2.4623837362899983,0
-1.8768862872372236, -0.01251480608534121,0
0.10109237718516195, 0.5453854974491897,0
-0.33871905217837006, -1.9100386174132526,0
1.6392596122440157, -1.3521383138787217,0
-1.90798031473499, 3.8704404645036123,0
2.4777713590725217, -2.4810158648290335,0
1.2083824120452358, -2.5557585316938565,0
1.2955890871963511, -2.0528974420152157,0
1.3588599974279223, -1.1479308289762793,0
2.1973717442564284, -2.276808379926591,0
-2.327236188149244, 4.434879239978769,0
-0.2852935021447949, 1.9595226466113569,0
-4.563454669054709, -1.05357274628958,0
0.8121511725172839, 1.822973268453983,0
1.2083824120452358, -2.5557585316938565,0
-0.4686410816117773, -0.2980034297932322,0
0.10109237718516195, 0.5453854974491897,0
0.8763332137820974, -1.4884586665400594,0
0.6075549257505299, 0.483807811652675,0
1.778115870842176, -1.7123696044514356,0
0.6502702800328228, -1.631088465645987,0
-0.1882414667956846, -0.5022109146956742,0
2.9298972265710725, -2.1957562666171793,0
2.897027232486776, -3.04545464030419,0
1.778115870842176, -1.7123696044514356,0
-1.714787375070012, 3.163371889922529,0
2.1973717442564284, -2.276808379926591,0
-4.982710542468962, -0.4891339708144235,0
-0.1882414667956846, -0.5022109146956742,0
-1.4460090870384443, 1.1911054117297941,0
-0.3181634962290911, 1.1098242729243455,0
1.220003738829762, -0.7876995384035651,0
0.5203482505994156, -0.019053278025966708,0
0.36987066521672934, -1.4268809807435447,0
0.08053682123588257, -2.4744773928884083,0
0.8121511725172839, 1.822973268453983,0
-1.036598573822187, 3.5912612872403114,0
-1.1566752430575977, 2.2387018238746585,0
-2.1340432484842653, 3.7278106653976852,0
-2.0157425458353844, 0.3477164844873728,0
2.058515485658268, -1.9165770893538774,0
-1.069468567906484, 2.7415629135533,0
0.13396237126945887, 1.3950838711362006,0
0.36987066521672934, -1.4268809807435447,0
-0.6502126944922297, 2.1771241380781436,0
2.616627617670682, -2.8412471554017475,0
0.7891265386309831, -1.9913197562187013,0
-0.5113564358940696, 1.8168928475054293,0
-0.930612309308323, 2.3813316229805856,0
-2.327236188149244, 4.434879239978769,0
-1.1566752430575977, 2.2387018238746585,0
0.9396041240136687, -0.5834920535011228,0
-2.47771377353193, 3.027051537261191,0
0.9396041240136687, -0.5834920535011228,0
2.616627617670682, -2.8412471554017475,0
1.778115870842176, -1.7123696044514356,0
-1.1238052489733013, 3.0884001975616693,0
1.3588599974279223, -1.1479308289762793,0
1.0695261534470752, -2.1955272411211424,0
-2.5854760046323237, -0.49567244275504896,0
-0.1882414667956846, -0.5022109146956742,0
1.4344453457945114, -2.41312873258793,0
-0.6618340212767557, 0.40906514478785155,0
1.778115870842176, -1.7123696044514356,0
0.8007478654155084, -0.22326076292840874,0
2.284578419407544, -1.7739472902479503,0
0.6075549257505299, 0.483807811652675,0
-1.036598573822187, 3.5912612872403114,0
-2.553299121898518, 4.29224944087284,0
2.004178804591451, -1.569739805345508,0
0.8007478654155084, -0.22326076292840874,0
2.616627617670682, -2.8412471554017475,0
-4.144198795640456, -1.6180115217647362,0
1.6392596122440157, -1.3521383138787217,0
0.8007478654155084, -0.22326076292840874,0
0.7891265386309831, -1.9913197562187013,0
-2.553299121898518, 4.29224944087284,0
-1.6081079992056564, -1.9847812842780754,0
-0.7579749255926238, -1.3455998419380961,0
0.5203482505994156, -0.019053278025966708,0
2.284578419407544, -1.7739472902479503,0
0.38149199200125516, 0.3411780125467473,0
0.10109237718516195, 0.5453854974491897,0
1.488782026861329, -2.759966016596299,0
1.1567328285981908, -1.6926661514425017,0
1.3588599974279223, -1.1479308289762793,0
2.616627617670682, -2.8412471554017475,0
0.16683236535375534, 2.2447822448232118,0
0.6075549257505299, 0.483807811652675,0
-0.6074973402099376, 0.062227860779481885,0
-0.049385208197524164, -0.8624422052683882,0
-0.42414976074295496, 2.3197539371840707,0
1.488782026861329, -2.759966016596299,0
0.6502702800328228, -1.631088465645987,0
0.7891265386309831, -1.9913197562187013,0
-0.7374193696433449, 1.674263048399502,0
-1.2626615075714616, 3.4486314881343834,0
0.8763332137820974, -1.4884586665400594,0
-0.7374193696433449, 1.674263048399502,0
2.058515485658268, -1.9165770893538774,0
-0.930612309308323, 2.3813316229805856,0
0.6502702800328228, -1.631088465645987,0
-1.036598573822187, 3.5912612872403114,0
1.3588599974279223, -1.1479308289762793,0
-0.33871905217837006, -1.9100386174132526,0
0.32715531093443717, 0.6880152965551171,0
1.220003738829762, -0.7876995384035651,0
-2.058457900117676, 2.4626127617860343,0
-0.049385208197524164, -0.8624422052683882,0
0.221169046420573, 1.8979449608148424,0
2.058515485658268, -1.9165770893538774,0
0.36987066521672934, -1.4268809807435447,0
-2.4144428633003576, 3.9320181503001272,0
0.25403904050487003, 2.7476433345018534,0
0.10109237718516195, 0.5453854974491897,0
