@relation whatever

@attribute Component0 numeric
@attribute Component1 numeric
@attribute Component2 numeric


@data
0.02799318470623441, 0.018963645113698316,0
-0.00995033149382828, 0.013899169363116432,0
0.007942755766767277, 0.017058316754182137,0
0.007942755766767277, 0.017058316754182137,0
-0.00995033149382828, 0.013899169363116432,0
0.022980577471367628, 0.01848731302381927,0
-0.026500114044714387, -0.01155138249202559,0
0.021134297756506243, 0.005793317890994784,0
-0.017624267356328556, 0.006669471109618617,0
0.0390273850171018, 0.00895246528206049,0
-0.015466925677456982, 0.005415652078069092,0
-0.004937724258961496, 0.014375501452995477,0
-0.01095830539135212, -0.002115201027220158,0
7.488297590528591e-05, 0.014851833542874523,0
-0.007599052886594992, 0.007622135289376705,0
-0.023489317506714083, -0.016795138452784027,0
-0.019975545963561842, 0.01294650518335834,0
0.019985941918768492, -0.003916707088851612,0
-0.019975545963561842, 0.01294650518335834,0
-0.012107673172699857, 0.015152988394665957,0
0.03417030876424011, 0.0015022261099944395,0
-0.00995033149382828, 0.013899169363116432,0
-0.011952142190694758, 0.00817908131247895,0
-0.02364484848871918, -0.009821231370597022,0
0.015966159539634362, 0.012290892883302745,0
-0.022636874591195337, 0.006193139019739568,0
-0.024988153198428627, 0.012470173093479297,0
-0.0025864456517282106, 0.008098467379255752,0
-0.004937724258961496, 0.014375501452995477,0
-0.019975545963561842, 0.01294650518335834,0
0.030150526385105982, 0.017709826082148793,0
0.04303100641083475, 0.020392641383335453,0
-0.023489317506714083, -0.016795138452784027,0
0.034014777782235016, 0.008476133192181445,0
-0.022636874591195337, 0.006193139019739568,0
-0.0104543184425902, 0.005891984167948136,0
-0.0024309146697231105, 0.001124560297068745,0
-0.019975545963561842, 0.01294650518335834,0
0.0390273850171018, 0.00895246528206049,0
7.488297590528591e-05, 0.014851833542874523,0
0.02799318470623441, 0.018963645113698316,0
-0.019975545963561842, 0.01294650518335834,0
-0.03268935131368132, -0.07435504502182243,0
-0.022481343609190244, -0.0007807680624474338,0
0.04102919571396827, 0.014672553332697971,0
7.488297590528591e-05, 0.014851833542874523,0
-0.012107673172699857, 0.015152988394665957,0
-0.00995033149382828, 0.013899169363116432,0
-0.024988153198428627, 0.012470173093479297,0
0.029157701529373328, 0.0010258940201153923,0
0.005087490210772071, 0.015328165632753566,0
0.02715589083250685, -0.004694194030522087,0
-0.00042910397285663224, 0.006844648347706227,0
0.005087490210772071, 0.015328165632753566,0
0.04017574085483954, 0.018662490261906882,0
-0.00995033149382828, 0.013899169363116432,0
-0.01712028040756663, 0.014676656304786909,0
-0.024988153198428627, 0.012470173093479297,0
-0.024988153198428627, 0.012470173093479297,0
0.037025574320235316, 0.0032323772314230073,0
-0.01712028040756663, 0.014676656304786909,0
0.03302195292650236, -0.00820779886985196,0
0.02313610845337272, 0.011513405941632263,0
-0.01712028040756663, 0.014676656304786909,0
0.025137919150239205, 0.017233493992269748,0
-0.026500114044714387, -0.01155138249202559,0
0.025137919150239205, 0.017233493992269748,0
-0.01913622820261432, -0.01735208447588627,0
0.004583503262010149, 0.007320980437585273,0
-0.00995033149382828, 0.013899169363116432,0
-0.02815346877482404, -0.0022903782653077723,0
-0.019975545963561842, 0.01294650518335834,0
-0.0029349016184850333, -0.006882624898099549,0
0.0024261615831385743, 0.008574799469134795,0
-0.024988153198428627, 0.012470173093479297,0
-0.008103039835356913, -0.00038504990579158946,0
-0.024988153198428627, 0.012470173093479297,0
-0.00995033149382828, 0.013899169363116432,0
-0.021487506809847602, -0.011075050402146545,0
-0.024988153198428627, 0.012470173093479297,0
-0.012805597049823484, 0.012169018241687864,0
-0.027004100993476308, -0.019558567687193884,0
-0.013619634018985617, -0.008868567190838929,0
0.03302195292650236, -0.00820779886985196,0
-0.004937724258961496, 0.014375501452995477,0
-0.01095830539135212, -0.002115201027220158,0
-0.014962938728695061, 0.013422837273237388,0
-0.02764948182606212, 0.005716806929860525,0
-0.00995033149382828, 0.013899169363116432,0
-0.014962938728695061, 0.013422837273237388,0
7.488297590528591e-05, 0.014851833542874523,0
-7.963606248982723e-05, -0.00515247377667098,0
-0.024988153198428627, 0.012470173093479297,0
-0.0266687701812907, -0.05786434254160678,0
0.02799318470623441, 0.018963645113698316,0
-0.012611660121461777, 0.007145803199497661,0
-0.02549214014719054, 0.004462987898310999,0
-0.020479532912323767, 0.004939319988190047,0
-0.014962938728695061, 0.013422837273237388,0
0.03100398124423471, 0.01371988915293988,0
-0.024988153198428627, 0.012470173093479297,0
0.002930148531900492, 0.016581984664303093,0
-0.014962938728695061, 0.013422837273237388,0
-0.024988153198428627, 0.012470173093479297,0
0.030150526385105982, 0.017709826082148793,0
-0.014613470818328254, 0.0014257151488601795,0
-0.024988153198428627, 0.012470173093479297,0
-0.019122091104433116, 0.008956568254149427,0
0.034014777782235016, 0.008476133192181445,0
-0.02549214014719054, 0.004462987898310999,0
0.009596110496876932, 0.007797312527464316,0
-0.02465282238624302, -0.02583560176093361,0
0.02715589083250685, -0.004694194030522087,0
0.013110893983639158, 0.010560741761874177,0
-0.019975545963561842, 0.01294650518335834,0
