@relation whatever

@attribute Component0 numeric
@attribute Component1 numeric
@attribute type {'0','1'}


@data
0.21668540712003112, 0.08848447857948193,0
0.23197967340052786, 0.13730502027414992,0
0.22542926131268362, 0.10591543652488013,0
-0.0929224677165146, 0.11450618179882695,0
0.07498969704853019, 0.08376514052332643,0
0.11487272994789179, 0.27516015912663844,0
0.2142752670493137, 0.12607934458598516,0
0.14753747193872163, -0.01195419240382425,0
0.06113954313735164, 0.12851168917843037,0
0.18148637130695622, -0.16907430721854463,0
0.1411499564267299, -0.04808805169148475,0
-0.020629969735615553, 0.2569117823062545,0
0.1949912597902876, 0.017697866751387837,0
0.1936687604362754, 0.14843755041909362,0
0.2766775373593979, 0.08154587409671422,0
0.5502912299772641, 0.08686826997044388,0
0.08066506508811246, 0.14197080115792934,0
0.3049777622068044, 0.13710607675086406,0
0.4307458168634396, -0.04766949710977687,0
0.051113235315305955, -0.1758264852187479,0
0.21816533028063353, 0.1679628852045601,0
0.09789566136418658, 0.04328644035431495,0
0.39721478861066367, -0.012634291926362576,0
0.19827646618921066, 0.08889792845656506,0
0.15936711351714025, 0.14230890595205278,0
0.4079044968078507, -0.05612544280090891,0
0.2070120626991474, -0.05962499181197304,0
0.11895732658885287, 0.26583859672236054,0
0.07679782222517664, -0.04323972337846797,0
0.2790897076468195, 0.24174110067152912,0
0.38592333019590475, -0.045691374073438866,0
0.16108041689743477, -0.0075408815663142205,0
0.11914722051659903, -0.07093294366910395,0
0.22222623242482828, 0.1566656854781433,0
0.34449860147018196, -0.04966608685623242,0
0.12663374599590668, 0.013187341335563521,0
0.11600165608398084, 0.11883321999335765,0
0.15969242560895408, -0.10977136361512481,0
0.2432072301850998, 0.02371250223091221,0
0.07819224180563869, 0.20415826278760538,0
0.40802383115640095, -0.05668729449602988,0
0.22219971172491235, 0.16006088396750037,0
0.13939626993796192, -0.13892105461681398,0
0.1505312359160626, -0.13342964241416308,0
0.3139533582155831, 0.15951549017133962,0
0.21936987797578952, -0.08136699183489753,0
