@relation whatever

@attribute Component0 numeric
@attribute Component1 numeric
@attribute type {'0','1'}


@data
-0.7763587542003455, -0.6518930003049448,0
-0.037629706938209134, 0.3818360294673491,0
-0.4918048419053057, 0.0389543411793164,0
-0.4918048419053057, 0.0389543411793164,0
-0.037629706938209134, 0.3818360294673491,0
-0.705220276126586, -0.4791811649338791,0
1.146594243992507, 0.8664761240891239,0
-0.48863227108030605, -0.8825246164697029,0
0.18749038736663914, 0.8913483808708365,0
-0.942807406047403, -1.225406304757735,0
0.3571116100386963, 0.5433827276746075,0
-0.10876818501196897, 0.2091241940962834,0
0.6095759708680817, 0.359505755139735,0
-0.17990666308572903, 0.03641235872521842,0
0.04521343121911946, 0.5459247101287052,0
1.0989391571058587, 0.6660753895482607,0
0.1046472492093112, 0.7272597002094789,0
-0.6824251894519001, -0.7626485969841343,0
0.1046472492093112, 0.7272597002094789,0
-0.20725092961026628, 0.729801682663578,0
-0.6785643141144748, -1.4283490217526957,0
-0.037629706938209134, 0.3818360294673491,0
-0.014146315751097746, 0.3541471302975517,0
0.9058345432466901, 1.0417299419142874,0
-0.6105984068657144, -0.3341582287326115,0
0.25862886544039965, 1.0640602162419008,0
0.17578572728307093, 0.8999715355805447,0
-0.0259250468546406, 0.3732128747576402,0
-0.10876818501196897, 0.2091241940962834,0
0.1046472492093112, 0.7272597002094789,0
-0.6067375315282886, -0.9998586535011733,0
-0.989774188421626, -1.1700285064181402,0
1.0989391571058587, 0.6660753895482607,0
-0.8716689279736428, -1.0526944693866696,0
0.25862886544039965, 1.0640602162419008,0
0.2859731319649364, 0.37067089230354167,0
0.16717956700452785, -0.0024416776083862196,0
0.1046472492093112, 0.7272597002094789,0
-0.942807406047403, -1.225406304757735,0
-0.17990666308572903, 0.03641235872521842,0
-0.7763587542003455, -0.6518930003049448,0
0.1046472492093112, 0.7272597002094789,0
3.5657957325456136, 1.1251206799748963,0
0.4517334792995674, 0.6884056638758753,0
-0.9662907972345145, -1.1977174055879376,0
-0.17990666308572903, 0.03641235872521842,0
-0.20725092961026628, 0.729801682663578,0
-0.037629706938209134, 0.3818360294673491,0
0.17578572728307093, 0.8999715355805447,0
-0.6074258360407144, -1.2556371863816307,0
-0.25104514115948884, -0.13629947664584707,0
-0.5839424448536034, -1.2833260855514277,0
0.1436961758174165, 0.02524722156141118,0
-0.25104514115948884, -0.13629947664584707,0
-0.7490144876758089, -1.3452823242433036,0
-0.037629706938209134, 0.3818360294673491,0
-0.13611245153650578, 0.9025135180346424,0
0.17578572728307093, 0.8999715355805447,0
0.17578572728307093, 0.8999715355805447,0
-0.9193240148602915, -1.2530952039275325,0
-0.13611245153650578, 0.9025135180346424,0
-0.8723572324860688, -1.3084730022671271,0
-0.5121156622674171, -0.8548357172999059,0
-0.13611245153650578, 0.9025135180346424,0
-0.5355990534545289, -0.8271468181301083,0
1.146594243992507, 0.8664761240891239,0
-0.5355990534545289, -0.8271468181301083,0
1.1582989040760756, 0.857852969379415,0
0.07255769774365638, -0.14746461380965378,0
-0.037629706938209134, 0.3818360294673491,0
0.6533701824173049, 1.2256069144491588,0
0.1046472492093112, 0.7272597002094789,0
0.49078240590767314, -0.013606814772192888,0
-0.09706352492840044, 0.2005010393865747,0
0.17578572728307093, 0.8999715355805447,0
0.36881627012226476, 0.5347595729648985,0
0.17578572728307093, 0.8999715355805447,0
-0.037629706938209134, 0.3818360294673491,0
1.0754557659187474, 0.6937642887180582,0
0.17578572728307093, 0.8999715355805447,0
0.20312999380760785, 0.20658221164218565,0
1.4701970828956525, 0.8553109869253164,0
0.7635575870991701, 0.6963062711721567,0
-0.8723572324860688, -1.3084730022671271,0
-0.10876818501196897, 0.2091241940962834,0
0.6095759708680817, 0.359505755139735,0
0.0335087711355507, 0.5545478648384146,0
0.3297673435141594, 1.2367720516129665,0
-0.037629706938209134, 0.3818360294673491,0
0.0335087711355507, 0.5545478648384146,0
-0.17990666308572903, 0.03641235872521842,0
0.25002270516185615, 0.1616470030529706,0
0.17578572728307093, 0.8999715355805447,0
2.8474515766655624, 0.9747391189314449,0
-0.7763587542003455, -0.6518930003049448,0
0.1163519092928793, 0.718636545499771,0
0.4993885661862165, 0.8888063984167371,0
0.42825008811245613, 0.7160945630456728,0
0.0335087711355507, 0.5545478648384146,0
-0.8240138410869942, -0.8522937348458073,0
0.17578572728307093, 0.8999715355805447,0
-0.420666363831546, 0.21166617655038206,0
0.0335087711355507, 0.5545478648384146,0
0.17578572728307093, 0.8999715355805447,0
-0.6067375315282886, -0.9998586535011733,0
0.13983530047999068, 0.6909476463299735,0
0.17578572728307093, 0.8999715355805447,0
-0.11262906034939439, 0.874824618864845,0
-0.8716689279736428, -1.0526944693866696,0
0.4993885661862165, 0.8888063984167371,0
0.0014192196698966514, -0.3201764491807194,0
1.5530402210529808, 1.019399667586673,0
-0.5839424448536034, -1.2833260855514277,0
-0.36983870611989733, -0.5094120465577751,0
0.1046472492093112, 0.7272597002094789,0
0.6807144489418417, 0.5322175905108,0
-0.3221836192332489, -0.3090113120169121,0
0.17578572728307093, 0.8999715355805447,0
0.1046472492093112, 0.7272597002094789,0
-0.2783894076840261, 0.5570898472925125,0
-0.942807406047403, -1.225406304757735,0
0.04521343121911946, 0.5459247101287052,0
0.9058345432466901, 1.0417299419142874,0
-0.3221836192332489, -0.3090113120169121,0
